Date,close,high,low,open,volume,ema_20,ema_50,ema_200,dema_20,rsi_14,rsi_7,macd_line,macd_signal,macd_hist,stoch_k,stoch_d,atr_14,atr_7,bb_upper,bb_mid,bb_lower,bb_width,bb_pct,plus_di,minus_di,adx_14,ichimoku_tenkan,ichimoku_kijun,ichimoku_span_a,ichimoku_span_b,ichimoku_chikou,volatility_5,volatility_10,volatility_20,dist_ema20,dist_ema50,dist_ema200,price_pct_high_20,ret_1,ret_5,ret_20,log_ret_lag_1,log_ret_lag_2,log_ret_lag_3,log_ret_lag_5,volume_ma,volume_ratio,asset,hour
2019-05-09,1283.5,1285.0,1278.800048828125,1278.9000244140625,38,1282.1360915616356,1288.7849415237763,1294.6917202496775,1277.2249869114785,58.656682426461884,50.99707866731585,-3.1669852394254576,-4.539321777895058,1.3723365384696002,92.10526315789474,85.19908154474439,7.234102427423898,6.355708264196109,1291.736903383427,1279.075,1266.413096616573,25.323806766853977,0.6747367621597786,31.26519507318383,35.50798483673936,19.467621941233496,1275.7999877929688,1287.5499877929688,1304.0750122070312,1311.25,1338.699951171875,0.0038307221929690027,0.005257175208730983,0.005841208238171793,0.00106377821148705,-0.004100716382927102,-0.008644312831103286,0.42579100718462926,0.0032046080254024556,0.010868748018292074,-0.019555401469226408,0.0031994842127267375,0.0,0.001403437671793296,0.01081010769187672,259.55,0.14640724330572144,XAUUSD,0
2019-05-10,1285.699951171875,1286.5,1283.300048828125,1285.4000244140625,6,1282.4755483414199,1288.6605647035105,1294.5409529678634,1278.339348842786,59.02361948788328,55.98875185740566,-2.5236514339837868,-4.136187708348003,1.6125362743642162,96.09732278963415,86.36736481251347,6.9455827048575065,5.904885397038513,1291.1927566743932,1278.929998779297,1266.6672408842007,24.525515790192458,0.7760371056206402,31.779564761977205,34.33798980237808,18.35194664377214,1276.5499877929688,1287.5499877929688,1304.0750122070312,1311.25,1346.5999755859375,0.002451317783084286,0.004767067570587559,0.004727443175435122,0.002514202188591529,-0.0022974347262009294,-0.006829449292986469,0.7189756795167089,0.001714025065738145,0.005081301006965688,-0.00225052341223575,0.0017125578011547432,0.004912042013881683,0.0017125578011547432,0.005068434763435675,238.85,0.02512036843207034,XAUUSD,0
2019-05-13,1300.0999755859375,1300.0999755859375,1281.800048828125,1286.699951171875,56,1284.1542512573008,1289.1212574464573,1294.6335314078935,1281.9308279083612,69.7942539213825,89.3782948727274,-0.8431067936726322,-3.4775715244133405,2.6344647307407083,100.0,96.06752864917628,7.757563900792513,7.675607023597749,1294.071461830091,1279.4049987792969,1264.7385357285027,29.332926101588328,1.20552036762265,38.95552913405191,28.54526656764743,18.142429586328717,1283.3499755859375,1287.5499877929688,1301.3999938964844,1311.25,1344.5999755859375,0.005238414913529129,0.005554386754046837,0.0053556368863612565,0.01241729668614535,0.008516435576609187,0.004222387297584735,1.0,0.011200143860110812,0.01435595312088389,0.007360917542003742,0.011137886677169313,0.012850444478324207,0.016049928691050958,0.014253882150117652,211.3,0.2650260293421675,XAUUSD,0
2019-05-14,1294.699951171875,1297.800048828125,1294.699951171875,1297.800048828125,6,1285.1587043431862,1289.3456877723252,1294.6346301788637,1284.055838127492,62.46746123090874,72.46376811594203,0.0527205515568312,-2.771513108362033,2.824233659918864,83.88052413712687,93.325948975587,7.588983800017529,7.350523568297195,1295.6803212702212,1279.7999938964845,1263.9196665227478,31.76065474747338,0.9691325602025208,36.973415545338575,27.09284217463051,17.947914695104892,1283.3499755859375,1287.5499877929688,1299.375,1311.25,1392.9000244140625,0.006138423412117953,0.005808271754952332,0.005401773194334511,0.007424177882812637,0.004152698109070111,5.045515660447818e-05,0.841641399406473,-0.004153545508397416,0.00872610141945862,0.006139184056562996,-0.004162195438771078,0.006975691238398284,0.008688249039553245,0.008688249039553245,185.45,0.032353734160150985,XAUUSD,0
2019-05-15,1296.300048828125,1296.9000244140625,1296.0,1296.9000244140625,55,1286.219881037488,1289.625177601816,1294.6620004781516,1286.1821623069243,63.09062790364121,71.72627265196982,0.8815228149892391,-2.0409059229821147,2.922428737971354,88.65693505130596,90.84581972947763,7.203670201127128,6.614744513065586,1298.092734580813,1280.9849975585937,1263.8772605363745,34.21547404443845,0.947605993990917,36.166020182804004,26.501210733308728,17.767325327786015,1285.0999755859375,1287.5499877929688,1298.25,1311.25,1396.199951171875,0.005535704101344833,0.00576433893895712,0.004694763625730885,0.007837048656491114,0.005175822667111405,0.0012652324308339838,0.8885651179357573,0.0012358829972933805,0.013209335697646596,0.018623348810984597,0.0012351199225512385,-0.0029270755162196906,0.00821081116094971,0.013122853174831353,156.05,0.3524511374559436,XAUUSD,0
2019-05-16,1285.0,1285.4000244140625,1285.0,1285.199951171875,3,1286.1036923545694,1289.439476437984,1294.504233466366,1285.9644439931703,50.06209635473927,51.7401352683275,0.6199922979265011,-1.508726278386852,2.128718576313353,54.92544601212686,75.82096840018657,7.496544936815656,7.284074041842802,1298.3012093742097,1281.625,1264.9487906257903,33.352418748419495,0.6011920612252427,32.26838030594166,34.136069492600065,16.698044190367558,1289.4500122070312,1287.5499877929688,1298.25,1311.75,1414.300048828125,0.0074636100510602705,0.005683127527085906,0.005164773111622574,-0.0008581674721334175,-0.003442950614671623,-0.0073419871643957595,0.5571851496525826,-0.00871715529004291,0.001168679392286709,0.010061349881623771,-0.008755371943979367,-0.007520252021428075,-0.011682447460199093,0.0011679970181250662,140.8,0.02130681818181818,XAUUSD,0
2019-05-17,1274.5,1280.0,1274.5,1280.0,1,1284.9984967243804,1288.8402154789367,1294.179662423739,1283.8725800101015,47.5797165154605,45.05049259565234,-0.42906220101667714,-1.2927934627785818,0.8637312617619046,23.582162430037314,55.721514497823385,7.711265515323181,7.743492236433966,1298.1501732098536,1281.7549987792968,1265.35982434874,32.79034886111367,0.27874591057185905,29.127196579660122,40.54763104905934,16.676095190002172,1287.2999877929688,1286.5499877929688,1297.75,1311.75,1414.9000244140625,0.008248753578648349,0.005915537051992028,0.005518077696537912,-0.00817004591923054,-0.011126449428494754,-0.015206283173143815,0.2492670406340501,-0.008171206225680905,-0.008711170255289002,0.002044166629476374,-0.00820477351315001,-0.016960145457129403,-0.015725025534578083,-0.00874933429617975,139.5,0.007168458781362007,XAUUSD,0
2019-05-20,1276.0999755859375,1276.0999755859375,1276.0999755859375,1276.0999755859375,20,1284.1509615763068,1288.3296295158555,1293.8881466002822,1282.3654701391029,45.9195765465048,42.127654048438416,-1.118514712251681,-1.257937712655867,0.1394230004041861,28.35820895522388,35.621939132462686,7.274389478745328,6.865846672230449,1298.044104983844,1281.8849975585938,1265.7258901333437,32.318214850500226,0.3209980966022709,28.669222573958717,39.9100907707681,16.655716829960777,1287.2999877929688,1283.0499877929688,1297.75,1311.75,1411.5999755859375,0.004855085125170541,0.005889325310851765,0.005518049789634989,-0.006269501196718079,-0.009492643536044242,-0.013747842934556194,0.2961871793862114,0.0012553751164672278,-0.018460118799081937,0.0020415984184825042,0.0012545877919818633,-0.006950185721168156,-0.015705557665147567,-0.018632633181367205,133.15,0.1502065339842283,XAUUSD,0
2019-05-21,1272.0,1272.0,1272.0,1272.0,0,1282.9936567886293,1287.6757558422967,1293.537388862891,1280.3311439091299,44.45754394450419,35.991911929903395,-1.9728222178430315,-1.4009146137501847,-0.5719076040928468,16.119475862873134,22.68661574937811,7.047474253516524,6.470722104596787,1297.7765131073436,1282.0199951171876,1266.2634771270316,31.513035980311997,0.1820365031332539,27.47698233810571,42.40899381451229,16.992457276019703,1286.0499877929688,1283.0499877929688,1297.75,1311.75,1408.4000244140625,0.004851831261622977,0.005911166508700232,0.00551531162700639,-0.008568753812974233,-0.012173682521531063,-0.016649993303884225,0.16119475862873134,-0.003212895278095207,-0.01753298217963828,0.002127118150170748,-0.003218067708084531,-0.001963479916102696,-0.010168253429252682,-0.01768850545068081,122.85,0.0,XAUUSD,0
2019-05-22,1273.5999755859375,1273.5999755859375,1273.5999755859375,1273.5999755859375,0,1282.098971275985,1287.1125966038824,1293.219820793526,1278.8805723170324,52.61045554896453,13.296498180785306,-2.492092527191744,-1.619150196507958,-0.872942330683786,11.666666666666666,18.71478382825456,6.658094135321819,5.774900982060956,1297.8688309768627,1281.9249938964845,1265.9811568161062,31.887674160756433,0.23892676309417352,28.722689413744753,41.6805466901557,17.09344382756238,1286.0499877929688,1283.0499877929688,1297.75,1311.75,1409.699951171875,0.0048572217640919044,0.005885421641268396,0.00540903631242878,-0.006628970056491783,-0.010498398550055887,-0.015171314955217464,0.208955223880597,0.001257842441774848,-0.01751143438026459,-0.0014896310576734129,0.0012570520207180209,-0.001961015687366669,-0.0007064278953847729,-0.017666573352514165,96.95,0.0,XAUUSD,0
2019-05-23,1284.800048828125,1284.800048828125,1284.800048828125,1284.800048828125,0,1282.3562295587833,1287.0201470091354,1293.0865055334996,1279.6771163145581,53.66497835013661,38.186315354002666,-1.9774780668788026,-1.690815770600375,-0.28666229627842754,45.55181476574209,24.445985765093962,6.982732619916155,6.5499257732852145,1298.097449897118,1282.3749938964843,1266.6525378958506,31.444912001267312,0.5771207415540861,36.89418640535334,36.902133207859045,15.872396422166082,1286.0499877929688,1283.0499877929688,1294.0999755859375,1308.0999755859375,1385.5999755859375,0.006276606971227246,0.006502896877140719,0.005760805506764591,0.0019057257359622608,-0.0017249910082368064,-0.006408277149219621,0.5432857684235075,0.008794027525820924,-0.00015560402480541136,0.007054396970957111,0.00875558527616713,0.010012637296885049,0.006794569588800491,-0.00015561613236768574,92.2,0.0,XAUUSD,0
2019-05-24,1283.0,1283.0,1283.0,1283.0,9,1282.4175437899019,1286.859554397649,1292.9277339969747,1280.0490701937997,50.858682611556176,34.2042541840155,-1.6952884236816317,-1.6917103012168087,-0.0035781224648230303,39.14594148439367,32.121474305600806,6.612316934421187,5.871371786918281,1297.9611147936748,1282.2799926757812,1266.5988705578875,31.36224423578733,0.522957774284445,36.17635373762167,38.129798443512755,14.92581696403819,1284.9000244140625,1283.0499877929688,1293.7999877929688,1307.7999877929688,1404.5999755859375,0.004577623636698075,0.006492669662563959,0.005545339513646878,0.0004541860901066771,-0.002999204058018211,-0.0076784910215236335,0.4895529675839552,-0.0014010342152204203,0.006669282071400495,-0.0014787332694844446,-0.0014020165813160776,0.007353568694851066,0.00861062071556889,0.006647140799466242,52.45,0.17159199237368922,XAUUSD,0
2019-05-28,1276.5,1276.5,1276.5,1276.5,0,1281.8539452328241,1286.4460241959382,1292.670634073624,1279.2011294220476,45.64677410049223,38.605913038924996,-1.9731958596580625,-1.7480074129142336,-0.22518844674382898,16.014248789070137,33.570668346401966,6.604289789034974,5.9611758329063695,1297.9874397031058,1282.1749938964845,1266.3625480898631,31.624891613242653,0.32055293767052434,33.631704569214406,42.48175602557766,14.690076481638744,1284.4500122070312,1283.0499877929688,1293.0499877929688,1307.0499877929688,1417.699951171875,0.005404672723462356,0.005238053544051842,0.005552952737787131,-0.004176720173725936,-0.007731396427731764,-0.012509477393065689,0.29552311683768656,-0.005066250974279041,0.0003134741961567933,-0.0016424023353943662,-0.005079127934097918,-0.006481144515413971,0.002274440760753221,0.00031342507338651105,24.05,0.0,XAUUSD,0
2019-05-29,1280.5999755859375,1280.5999755859375,1280.5999755859375,1280.5999755859375,189694,1281.734515150544,1286.2128267547787,1292.4827946485002,1279.2263024068786,50.746236931364415,59.87050285818127,-1.8414954971347015,-1.7667050297607645,-0.07479046737393702,30.60492191402941,28.588370729164406,6.425316888505046,5.695290043882523,1297.889733180569,1282.064990234375,1266.240247288181,31.64948589238793,0.4537112655346513,36.65824056006838,40.5444972376045,13.999957285073997,1278.7000122070312,1283.0499877929688,1293.0499877929688,1307.0499877929688,1396.699951171875,0.005187116280448074,0.005388808924414223,0.005550656323871453,-0.0008851595640094228,-0.004363858804769407,-0.009193792839458509,0.417910447761194,0.0032118884339502607,0.006760987095862925,-0.001715055471191551,0.0032067413386132966,-0.0018723865954846331,-0.0032744031768006097,0.006738234120084463,9503.05,19.961380819842052,XAUUSD,0
2019-05-30,1287.0999755859375,1288.300048828125,1273.9000244140625,1279.4000244140625,55573,1282.2455284223345,1286.2481910655088,1292.3994964941758,1280.4385447667592,52.17389381379008,65.36310753766102,-1.1989803192172985,-1.653160087640229,0.4541797684229305,53.73661460935294,33.45192843748416,6.995214769199104,6.938823683511937,1298.3288636510472,1282.3499877929687,1266.3711119348902,31.957751716156963,0.6486333530330086,39.13181974937479,34.579965240281375,13.440754910898056,1280.1500244140625,1283.3499755859375,1291.0,1305.0,1397.0,0.005443141117879161,0.005700089472381906,0.005661199738053956,0.0037858951784186783,0.0006622240764615819,-0.004100528453171017,0.6119402985074627,0.005075745840949164,0.010599874575051738,0.004448221525890306,0.005062907666908317,0.00826964900552166,0.003190521071423751,0.01054408976627471,12278.2,4.526152041830235,XAUUSD,0
2019-05-31,1305.800048828125,1306.4000244140625,1287.5,1287.699951171875,2814,1284.4888837608962,1287.02708040348,1292.6057282829177,1284.8836949821216,60.120865233789154,83.53169701461448,0.8093578212256034,-1.1606565058259697,1.970014327051573,98.25588616241727,60.8658075619332,7.874526796002584,8.704713182414784,1302.146290768356,1284.1549926757812,1266.1636945832063,35.98259618514976,1.1015423690099628,48.70360506923047,28.523409103189646,14.34764050753276,1289.2000122070312,1286.5,1290.5,1305.0,1397.5,0.007438704146460535,0.00671566960478387,0.0060586657184986195,0.016591163486624455,0.014586304134921235,0.01020753680454018,0.9834717691764469,0.014528842822543409,0.016344955792268356,0.028431991056573125,0.014424310458736921,0.019487218125645297,0.022693959464258617,0.016212814948844564,12415.75,0.22664760485673438,XAUUSD,0
2019-06-03,1322.699951171875,1327.800048828125,1307.0,1307.0,812,1288.1281323757814,1288.4473016225745,1293.0663666186952,1291.7779855496433,61.100165837876986,87.36675863734753,3.7213653305639127,-0.1842521384828188,3.9056174690467316,90.86004804053256,80.95084960410092,8.88391053862814,10.60404004813652,1311.0561187378432,1286.3299926757813,1261.6038666137194,49.45225212412379,1.235456059813132,57.29835115852648,23.475945043954646,16.314602885865604,1299.9000244140625,1297.2000122070312,1287.0750122070312,1305.0,1410.0999755859375,0.007936134012319582,0.006610959678173075,0.006456171528961942,0.02683880425181805,0.026584439663279398,0.02291729590853887,0.9086004804053256,0.012942182349370057,0.030943064046667912,0.03400562981584665,0.012859147970708999,0.027283458429445913,0.032346366096354384,0.030473979500869653,12455.6,0.06519156042262114,XAUUSD,0
2019-06-04,1323.4000244140625,1328.5999755859375,1320.800048828125,1324.300048828125,302,1291.4874431523704,1289.838022241994,1293.5281961814717,1297.8290511926343,64.77858305728239,84.9636996101274,6.016265657997337,1.0558514208794332,4.960414237117904,90.81280315398767,93.30957911897917,8.806453100458624,10.203452403145443,1318.0438101443856,1288.4149963378907,1258.7861825313958,59.257627612989836,1.0903886045634197,54.321049394112244,21.990170452291654,18.176275330719918,1301.0999755859375,1297.5999755859375,1285.5500183105469,1305.0,1404.300048828125,0.0061559739918816995,0.006645162684316859,0.006460999130568563,0.024709943120931357,0.026020323167192074,0.023093295005685393,0.9081280315398766,0.0005292759265373981,0.03674110804078534,0.03253497295061969,0.0005291359094371339,0.01338828388014631,0.027812594338883067,0.03608224334440477,12470.1,0.024217929286854154,XAUUSD,0
2019-06-05,1328.300048828125,1343.300048828125,1326.300048828125,1328.9000244140625,622,1294.9934839384312,1291.3674969297424,1294.054819405717,1303.9032404912232,65.93623172899458,88.85078120746911,8.136483378398907,2.4719778124438245,5.664505565955082,78.9621462445856,86.87833247970195,9.599136375608058,11.588677071240866,1325.1015229807065,1290.6549987792969,1256.2084745778873,68.8930484028192,1.0464274106251863,57.216824715661765,18.732715948381927,20.498200539712098,1308.6000366210938,1304.9500122070312,1285.0249938964844,1305.0,1409.9000244140625,0.006078777425673832,0.006194297835891657,0.006477343819411884,0.02571948454010705,0.02859956750204,0.026463507502823502,0.789621462445856,0.0037026026323612182,0.03724822282646256,0.03490459589257888,0.003695764872375826,0.004224900781812975,0.0170840487525222,0.03657126687816739,12500.8,0.049756815563803916,XAUUSD,0
2019-06-10,1324.699951171875,1336.5,1324.0999755859375,1335.800048828125,268,1305.1260079468684,1296.2862108551742,1295.8446754707393,1319.880408777716,72.83832915150826,76.6288871022123,12.516686733636789,7.094085752141524,5.422600981495265,69.61688925296791,84.34529026798027,10.864497343773253,13.2444576504141,1344.6299370160189,1298.3999938964844,1252.17005077695,92.45988623906896,0.7844472164651828,45.96857765014074,17.056026383497098,26.456196967173,1310.7999877929688,1308.8999633789062,1282.0,1305.0,1421.300048828125,0.007434299790583025,0.00787056265618989,0.007238346840216973,0.014997742061549234,0.021919341638260537,0.02226754197269323,0.6961688925296791,-0.012302416194977517,0.0015120587236947536,0.030333671526122874,-0.012378717355321674,-0.009690963247842452,-0.0027139840678647503,0.001510916713948397,12531.8,0.021385595046202462,XAUUSD,0
2019-06-11,1326.4000244140625,1328.4000244140625,1319.0999755859375,1328.4000244140625,201,1307.1521350904113,1297.4812327807886,1296.2981559749953,1322.334493614086,76.15382719324295,69.21640388894329,12.581805785105644,8.191629758753551,4.390176026352092,71.25515010040739,77.42850268510033,10.752721108939738,12.6809706549185,1347.6145918461068,1299.7149963378906,1251.8154008296744,95.79919101643236,0.7785517058447249,43.1279382012616,19.32435255582325,27.28919667133958,1310.7999877929688,1309.8499755859375,1282.0,1305.0,1426.0999755859375,0.007447132005522903,0.0073667654220627475,0.0068706674534495535,0.014725056714473305,0.02228840841982322,0.023221408053632854,0.7186269419190046,0.0012833647654955094,0.0022668882761494036,0.020229251074535215,0.001282541956835377,-0.01109617539848639,-0.00840842129100716,0.0022643227613465453,12539.05,0.016029922522041145,XAUUSD,0
